Run,BioProject,SubGroup,g__Streptococcus,g__Actinomyces,g__Moraxella,g__Pseudomonas,g__Haemophilus,g__Granulicatella,g__Veillonella,g__Prevotella_7,g__Pasteurella,g__Rothia,g__Fusobacterium,g__Porphyromonas,g__Gemella,g__Janthinobacterium,g__Escherichia.Shigella,g__Atopobium,g__Stomatobaculum,g__Alloprevotella,g__Oribacterium,g__Neisseria,g__Limosilactobacillus,g__Abiotrophia,g__Leptotrichia,g__Prevotella,g__Ligilactobacillus,g__Capnocytophaga,g__Stenotrophomonas,g__Lautropia,g__Campylobacter,g__Corynebacterium,g__Acinetobacter,g__TM7x,g__Scardovia,g__Aeromonas,g__Staphylococcus,g__Bifidobacterium,g__Propionibacterium,g__Mogibacterium,g__Lachnoanaerobaculum,g__Tannerella,g__Alloscardovia,g__Flavobacterium,g__Megasphaera,g__Brevundimonas,g__Actinobacillus,g__F0058,g__Selenomonas,g__Fretibacterium,g__Centipeda,g__Tropheryma,g__Anaeroglobus,g__Turicibacter,g__Treponema,g__Romboutsia,g__Erysipelatoclostridium,g__Parvimonas,g__ASF356,g__Lactobacillus,g__Prevotellaceae.NK3B31.group,g__Lactococcus,g__Catonella,g__Dolosigranulum,g__Bergeyella,g__Filifactor,g__Akkermansia,g__Mycoplasma,g__Anaeroplasma,g__Peptostreptococcus,g__A2,g__Dialister,g__Lentimicrobium,g__Prevotellaceae.UCG.001,g__Rikenellaceae.RC9.gut.group,g__Lachnospiraceae.NK4A136.group,g__Clostridioides,g__Oscillibacter,g__Colidextribacter,g__Kingella,g__Phocaeicola,g__Granulicella,g__Solobacterium,g__Bacteroides,g__Planktomarina,g__Synechococcus.CC9902,g__HIMB11,g__Cardiobacterium,g__Propionigenium,g__Polaribacter,g__Paracoccus,g__Sulfurovum,g__Proteiniclasticum,g__Clade.Ia,g__Sphingomonas,g__.Eubacterium..nodatum.group,g__Amylibacter,g__Thermovirga,g__Nitrospira,g__Methanosaeta,g__Faecalibacterium,g__Arachidicoccus,g__Butyrivibrio,g__Marinifilum,g__Paludibacter,g__Syner.01,g__Methanolinea,g__Allobaculum,g__Johnsonella,g__Cyanobium.PCC.6307,g__Agathobacter,g__Tepidibacter,g__Candidatus.Saccharimonas,g__Polynucleobacter,g__Odoribacter,g__NS4.marine.group,g__Anaerolineaceae.UCG.001,g__Blastococcus,g__Cutibacterium,g__Blautia,g__Ileibacterium,g__Mobiluncus,g__Aminobacterium,g__Lachnospira,g__Pyramidobacter,g__Shuttleworthia,g__Fusibacter,g__Pseudarcicella,g__UCG.002,g__Proteiniphilum,g__Sulfitobacter,g__Oceanicaulis,g__F0332,g__Rhodovastum,g__Lutibacter,g__Chroococcidiopsis.SAG.2023,g__Dongia,g__.Eubacterium..yurii.group,g__Fusicatenibacter,g__Ercella,g__Candidatus.Actinomarina,g__Pseudarcobacter,g__Magnetovibrio,g__RBG.16.49.21,g__Petrimonas,g__Marmoricola,g__Gaiella,g__Endomicrobium,g__Rhodocytophaga,g__Blvii28.wastewater.sludge.group,g__Dubosiella,g__SWB02,g__Ilumatobacter,g__Acidothermus,g__Chryseobacterium,g__Prevotella_9,g__Aeromicrobium,g__Cryptobacterium,g__Tuzzerella,g__UCG.005,g__Ulvibacter,g__Streptomyces,g__Exilispira,g__Amnipila,g__ML602J.51,g__.Ruminococcus..gnavus.group,g__hgcI.clade,g__Pseudorhodobacter,g__RB41,g__Aurantivirga,g__Anaerolinea,g__Fluviicola,g__Family.XIII.UCG.001,g__Cryptanaerobacter,g__Mangrovibacterium,g__Mucilaginibacter,g__Balneola,g__Sediminibacterium,g__Enterococcus,g__Klebsiella,g__Fructilactobacillus,g__Hungatella,g__Serratia,g__Sphingobacterium,g__Alcaligenes,g__Finegoldia,g__Aggregatibacter,g__Subdoligranulum,g__Pseudochrobactrum,g__Eikenella,g__Geobacillus,g__Dorea,g__Dysgonomonas,g__.Ruminococcus..torques.group,g__Ruminococcus,g__Arsenicicoccus,g__Anaerostipes,g__Sphaerochaeta,g__CL500.29.marine.group,g__Luteococcus,g__.Eubacterium..hallii.group,g__Lacticaseibacillus,g__Castellaniella,g__.Eubacterium..eligens.group,g__Alistipes,g__Carnobacterium,g__Megamonas,g__Erysipelotrichaceae.UCG.003,g__Comamonas,g__Enhydrobacter,g__Yoonia.Loktanella,g__Collinsella,g__Lachnoclostridium,g__Cloacibacterium,g__Monoglobus,g__Micrococcus,g__Shinella,g__Lachnospiraceae.ND3007.group,g__Aquabacterium,g__DMER64,g__Coprococcus,g__Sphingorhabdus,g__.Eubacterium..ruminantium.group,g__Gemmobacter,g__Candidatus.Arthromitus,g__Catenibacterium,g__Parabacteroides,g__Parasutterella,g__Parapusillimonas,g__Limnobacter,g__Tissierella,g__Phascolarctobacterium,g__Arcobacter,g__CAG.56,g__Hydrogenophaga,g__.Eubacterium..siraeum.group,g__Thiobacillus,g__.Eubacterium..saphenum.group,g__Candidatus.Methylopumilus,g__Parascardovia,g__Limnohabitans,g__Asteroleplasma,g__Ralstonia,g__Rhodanobacter,g__NK4A214.group,g__Anaerococcus,g__Peptoniphilus,g__Gardnerella,g__Morganella,g__Muribaculum,g__Burkholderia.Caballeronia.Paraburkholderia,g__Roseburia,g__NS3a.marine.group,g__Brevinema,g__Bilophila,g__HT002,g__Achromobacter,g__Sutterella,g__S5.A14a,g__Nautella,g__Mucispirillum,g__Rhodococcus,g__Latilactobacillus,g__Thioalkalispira.Sulfurivermis,g__Helicobacter,g__Clostridium.sensu.stricto.1,g__UCG.003,g__Arenimonas,g__Hymenobacter,g__MND1,g__Streptobacillus,g__Candidatus.Nucleicultrix,g__Bulleidia,g__Edaphobaculum
SRR5385020,PRJNA377739,COPD_Stable,0.073385963,0.019409478,0,0,0,0,0.096130767,0.050128226,0,0.001001384,0.086744356,0.19218392,0.007107097,0,0,0.001152381,0.000438151,0.065696756,0,0,0,0,0,0.004086465,0,0.00062582,0,0,0.001118639,0.000288669,0,0,0,0,0,0,0,0,0,0.00478794,0,0,0,0,0,0.000217501,0,0.074531215,0,0,0.018021175,0.000197778,0.059753038,9.79E-05,0,0.009185316,6.67E-05,0,0,0,0,0,0.000148963,0,0,0.001170498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385021,PRJNA377739,COPD_Stable,0.225314777,0.017919816,0.000739098,0,0,0,0.171080251,0.059315201,0,0.014942115,0.01253157,0.013719345,0.019795232,0,0,0.002184903,0,0.038309932,0.001028831,0.005043075,0,0,0.014034637,0.007345439,0,0.010852912,0,0,0.001156189,0.001269975,0,0,0,0,0.000397506,0.004836086,0,0,0.000367723,0.002055286,0,0,0,0,0,0.000430802,0.006737538,0.089342842,0.009719216,0,0,0.005101165,0.040656614,0.002665241,0.002047542,0.001808737,0.002086751,0,0,0,0,0,0.001152384,0.002130225,0,0,5.14E-05,0,0,0.001737187,0.001137192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385022,PRJNA377739,COPD_Stable,0.436682966,0.00182139,0.000532059,0,0,0,0.428016078,0.001868289,0,0.060791619,0.000213473,0.000248274,0.021870118,0,0,0.000138817,0.001150403,0,0,0,0,0,0.001503487,9.53E-05,0,0,0,0,0.003856082,0,0,0,0,0,0,0.000265674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001119352,6.57E-05,0.000946844,0.000391803,0,0.000181638,0,0,0,0,0,0.000110981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385023,PRJNA377739,COPD_Stable,0.039890345,0.000820128,0.004949275,0,0,0,0.018261197,0.004380284,0,0.002153187,0.000624372,0.001711064,0.00146062,0,0,5.85E-05,0,0.000141849,0,0.099296106,0,0,0.001321947,0.001690286,0,0.000553569,0.000118283,0,0,0.000562918,0,0,0,0,0,0.000223418,0,0,0,0,0,0,0,0,0,0,0.000924927,0.004297887,0.002058706,0,0.000381768,0.000471329,0.000395966,0.000709354,0.000516446,0,0.000924723,0,0,0,9.00E-05,0,3.88E-05,6.32E-05,0,0,0.000151214,9.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385024,PRJNA377739,COPD_Stable,0.532062795,0.021218904,0.000234831,0,0,0,0.030718474,0.021200814,0,0.069541779,0.010362446,0.005537341,0.005391031,0,0,0,0.000587089,0.014281856,0,0,0,0,0.003305781,0.007552241,0,0.00926809,0,0,0,0.006321213,0,0,0,0,0,0.000234289,0,0,0,0,0,0,0,0,0,0.00017465,0.002168345,0.009087394,0.004754261,0,0.001621779,0.001129282,0.001305326,0.000633854,0.000545608,0.004104213,0.0004155,0,0,0,0,0,0.000834627,0.000737014,0,0,0,0.000289985,0.000266806,0.001267113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385025,PRJNA377739,COPD_Stable,0.021564905,0.001971104,0,0,0,0,0.038754913,0.006051596,0,0.001635098,0,0,0.000763638,0,0,0.000259208,0,0.000515413,0.003711674,0,0,0,0.003126712,0.00307552,0,0.000578623,0,0,0.001010377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011439231,0.001095366,0.001188079,0,0,0.001626148,0,0.00127313,0.000945609,0,0.001279845,0,0,0.000230197,0.001596373,0,0,0,0.000662763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385026,PRJNA377739,COPD_Stable,0.150551452,0.038326729,0.000226448,0,0,0,0.29284575,0.030560616,0,0.034252401,0.009468469,0.025613692,0.036046567,0,0,0.005019863,0.000625854,0.006597238,0.007166337,0.014135285,0,0.001466854,0.011136502,0.036144934,0,0.004383767,0,0,0.00743405,0.002220663,0,0,0,0,0,0,0,0,0.00307852,0,0,0,0,0,0,0,0.00711259,0.006897923,0.006814692,0,0.001559936,0.001593868,0.00051316,0.000881511,0.000496604,0.000401952,0.000339949,0,0,0,0.002542659,0,0.001375864,0,0,0,0,0.000833384,0,0,0.000347103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385027,PRJNA377739,COPD_Stable,0.487747309,0.002637022,0,0,0,0,0.184769985,0.01663718,0,0.004113724,0.00012657,0,0,0,0,0.000730085,0.0009403,0,0,0,0,0,0.014991612,0,0,0,0,0,0,0,0,0,0.009659244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833023,0,0,0,0,0.001556447,0,0.001048206,0.000917284,0,0.000462903,0,0,0,0,0.002708083,0,0,0,0,0,0,8.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385028,PRJNA377739,COPD_Stable,0.186695938,0.008699007,0.000157902,0,0,0,0.305348428,0.057556863,0,0.053935025,0,0,0.009454252,0,0,0,0.001647937,0,0.001695274,0.069743677,0,0.005429672,0.003546416,0.018215624,0,0.015070186,0,0,0.000693891,0,0.000539375,0,0.001460502,0,0,0.000536187,0,0,0.001118178,0,0,0,0,0,0,0,0.041687133,0,0.000323334,0,0,0.00542519,0,0.002971943,0.002764656,0,0.000809853,0,0.000278858,0,0.000616116,0,0.000660448,0,0,0,0.00043444,0,0.000623681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385029,PRJNA377739,COPD_Stable,0.124544256,0.00473462,0.000625124,0,0,0,0.227125622,0.060789042,0,0.005374797,0,0,0,0,0,0.000301544,0,0,0.012840788,0,0,0,0.033280805,0,0,0,0,0,0.013705001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446855,0,0.000211713,0.000441536,0,0.000243801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385030,PRJNA377739,COPD_Stable,0.431914821,0.006981402,0.000777084,0,0,0,0.224213948,0.049366759,0,0.014045269,0.015681132,0.00603737,0.006025683,0,0,0,0.003172748,0.015604065,0.000803573,0.001439017,0,0,0.017658795,0.001740062,0,0.006541767,0,0,0.00217904,0.001312357,0,0,0.000215878,0,0,0.0026592,0,0,0.000969438,0.000463588,0,0,0,0,0,0.000713943,0.015990564,0.000147117,0.009556285,0,0.013514116,0.007758828,0,0.00149295,0.003873216,0.003034114,0.001441747,0.000318601,0,0,0,0,0.000383873,0.00020131,0,0.000389143,0.000516601,0,0,0.000302896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385031,PRJNA377739,COPD_Stable,0.104670018,0.013760838,0,0,0,0,0.083540959,0.031031895,0,0.004603705,0.029932948,0.006365578,0.101232531,0,0,0,0.000155331,0.090172079,0.001218043,0.006621162,0,0,0.017760529,0.126876702,0,0.008494477,0,0,0.00335815,0.007368181,0,0,0,0,0,0.000307328,0,0,0.000520134,0.00240169,0,0,0,0,0,0.003555617,0.019876447,0.013223127,0.042199835,0,0.033811837,0.003189598,0.023727883,0.001134138,0.001153656,0.008242777,0.000695296,0,0,0,0.001377039,0,0.000185803,0,0,0,0,0,0.000328609,0.009502772,0.000340939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385032,PRJNA377739,COPD_Stable,0.53919717,0.000258093,0.00348159,0,0,0,0.356098696,0.001365054,0.000248894,0.040138031,0,0,0.010267373,0,0,0,0,0,0,0,0,0,0.000373925,0,0,0,0,0,0,0,0,0,0,0,0,0.00086953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006917951,0,0.003499959,0.002525497,0,0.001165358,0,0,0.001967819,0,0,0,0,0,0,0.000619476,0,0.000434283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385033,PRJNA377739,COPD_Stable,0.033646007,0.001683083,0.000114944,0,0,0,0.389036465,0.081086675,0,0.005051617,0.042783112,0,0.00125553,0,0,0.001175965,0,0.035820155,0,0,0,0,0.002531989,0.140321663,0,0.000508799,0,0,0.001772253,0,0,0,0.000519881,0,0,0,0,0,0.000251199,0.000501421,0,0,0,0,0,0.00017689,0.034469376,0.036134125,0.001777844,0,0.000874521,0.000646458,0.002105595,0,9.48E-05,0.002446673,9.48E-05,0,0,0,0,0,0.000188929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385034,PRJNA377739,COPD_Stable,0.443575335,0.013862874,0.000122881,0,0,0,0.159994883,0.011094982,0,0.064730374,0.017656669,0.020678415,0.006259113,0,0,8.21E-05,0,0.014224095,0.000324413,0.012928202,0,0,0.010141322,0.001929908,0,0.00285883,0,0,0.001307937,0.004535004,0.000303221,0,0,0,0.000153,0.001184383,0,0,0.00023187,0.001510762,0,0,0,0,0,0.000211774,0.000957769,0.017618603,0.005518694,0,0.001191687,0.01191187,0.008363897,0.004191114,0.003159305,0.00083513,0.001569256,0,0,0.000111032,0.001324856,0,0.000721543,0,0.000487409,0,0,0,0.000308677,0,0.000286245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385035,PRJNA377739,COPD_Stable,0.532058718,0,0,0,0,0,0.208528041,0.064862537,0,0.02014926,0.000884818,0,0.000266397,0,0,0.003084532,0,0,0.009676408,0.026758421,0,0,0.003705442,0.000746811,0,0.019839076,0,0,0,0,0,0,0,0,0.000255646,0,0,0,0,0,0,0,0,0,0,0,0.001656039,0.000388138,0,0,0.00157128,0.000586899,0,0.00040197,0.000305242,0,0.000409169,0,0,0,0,0,0.000385729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
