Run,BioProject,SubGroup,g__Streptococcus,g__Actinomyces,g__Moraxella,g__Pseudomonas,g__Haemophilus,g__Granulicatella,g__Veillonella,g__Prevotella_7,g__Pasteurella,g__Rothia,g__Fusobacterium,g__Porphyromonas,g__Gemella,g__Janthinobacterium,g__Escherichia.Shigella,g__Atopobium,g__Stomatobaculum,g__Alloprevotella,g__Oribacterium,g__Neisseria,g__Limosilactobacillus,g__Abiotrophia,g__Leptotrichia,g__Prevotella,g__Ligilactobacillus,g__Capnocytophaga,g__Stenotrophomonas,g__Lautropia,g__Campylobacter,g__Corynebacterium,g__Acinetobacter,g__TM7x,g__Scardovia,g__Aeromonas,g__Staphylococcus,g__Bifidobacterium,g__Propionibacterium,g__Mogibacterium,g__Lachnoanaerobaculum,g__Tannerella,g__Alloscardovia,g__Flavobacterium,g__Megasphaera,g__Brevundimonas,g__Actinobacillus,g__F0058,g__Selenomonas,g__Fretibacterium,g__Centipeda,g__Tropheryma,g__Anaeroglobus,g__Turicibacter,g__Treponema,g__Romboutsia,g__Erysipelatoclostridium,g__Parvimonas,g__ASF356,g__Lactobacillus,g__Prevotellaceae.NK3B31.group,g__Lactococcus,g__Catonella,g__Dolosigranulum,g__Bergeyella,g__Filifactor,g__Akkermansia,g__Mycoplasma,g__Anaeroplasma,g__Peptostreptococcus,g__A2,g__Dialister,g__Lentimicrobium,g__Prevotellaceae.UCG.001,g__Rikenellaceae.RC9.gut.group,g__Lachnospiraceae.NK4A136.group,g__Clostridioides,g__Oscillibacter,g__Colidextribacter,g__Kingella,g__Phocaeicola,g__Granulicella,g__Solobacterium,g__Bacteroides,g__Planktomarina,g__Synechococcus.CC9902,g__HIMB11,g__Cardiobacterium,g__Propionigenium,g__Polaribacter,g__Paracoccus,g__Sulfurovum,g__Proteiniclasticum,g__Clade.Ia,g__Sphingomonas,g__.Eubacterium..nodatum.group,g__Amylibacter,g__Thermovirga,g__Nitrospira,g__Methanosaeta,g__Faecalibacterium,g__Arachidicoccus,g__Butyrivibrio,g__Marinifilum,g__Paludibacter,g__Syner.01,g__Methanolinea,g__Allobaculum,g__Johnsonella,g__Cyanobium.PCC.6307,g__Agathobacter,g__Tepidibacter,g__Candidatus.Saccharimonas,g__Polynucleobacter,g__Odoribacter,g__NS4.marine.group,g__Anaerolineaceae.UCG.001,g__Blastococcus,g__Cutibacterium,g__Blautia,g__Ileibacterium,g__Mobiluncus,g__Aminobacterium,g__Lachnospira,g__Pyramidobacter,g__Shuttleworthia,g__Fusibacter,g__Pseudarcicella,g__UCG.002,g__Proteiniphilum,g__Sulfitobacter,g__Oceanicaulis,g__F0332,g__Rhodovastum,g__Lutibacter,g__Chroococcidiopsis.SAG.2023,g__Dongia,g__.Eubacterium..yurii.group,g__Fusicatenibacter,g__Ercella,g__Candidatus.Actinomarina,g__Pseudarcobacter,g__Magnetovibrio,g__RBG.16.49.21,g__Petrimonas,g__Marmoricola,g__Gaiella,g__Endomicrobium,g__Rhodocytophaga,g__Blvii28.wastewater.sludge.group,g__Dubosiella,g__SWB02,g__Ilumatobacter,g__Acidothermus,g__Chryseobacterium,g__Prevotella_9,g__Aeromicrobium,g__Cryptobacterium,g__Tuzzerella,g__UCG.005,g__Ulvibacter,g__Streptomyces,g__Exilispira,g__Amnipila,g__ML602J.51,g__.Ruminococcus..gnavus.group,g__hgcI.clade,g__Pseudorhodobacter,g__RB41,g__Aurantivirga,g__Anaerolinea,g__Fluviicola,g__Family.XIII.UCG.001,g__Cryptanaerobacter,g__Mangrovibacterium,g__Mucilaginibacter,g__Balneola,g__Sediminibacterium,g__Enterococcus,g__Klebsiella,g__Fructilactobacillus,g__Hungatella,g__Serratia,g__Sphingobacterium,g__Alcaligenes,g__Finegoldia,g__Aggregatibacter,g__Subdoligranulum,g__Pseudochrobactrum,g__Eikenella,g__Geobacillus,g__Dorea,g__Dysgonomonas,g__.Ruminococcus..torques.group,g__Ruminococcus,g__Arsenicicoccus,g__Anaerostipes,g__Sphaerochaeta,g__CL500.29.marine.group,g__Luteococcus,g__.Eubacterium..hallii.group,g__Lacticaseibacillus,g__Castellaniella,g__.Eubacterium..eligens.group,g__Alistipes,g__Carnobacterium,g__Megamonas,g__Erysipelotrichaceae.UCG.003,g__Comamonas,g__Enhydrobacter,g__Yoonia.Loktanella,g__Collinsella,g__Lachnoclostridium,g__Cloacibacterium,g__Monoglobus,g__Micrococcus,g__Shinella,g__Lachnospiraceae.ND3007.group,g__Aquabacterium,g__DMER64,g__Coprococcus,g__Sphingorhabdus,g__.Eubacterium..ruminantium.group,g__Gemmobacter,g__Candidatus.Arthromitus,g__Catenibacterium,g__Parabacteroides,g__Parasutterella,g__Parapusillimonas,g__Limnobacter,g__Tissierella,g__Phascolarctobacterium,g__Arcobacter,g__CAG.56,g__Hydrogenophaga,g__.Eubacterium..siraeum.group,g__Thiobacillus,g__.Eubacterium..saphenum.group,g__Candidatus.Methylopumilus,g__Parascardovia,g__Limnohabitans,g__Asteroleplasma,g__Ralstonia,g__Rhodanobacter,g__NK4A214.group,g__Anaerococcus,g__Peptoniphilus,g__Gardnerella,g__Morganella,g__Muribaculum,g__Burkholderia.Caballeronia.Paraburkholderia,g__Roseburia,g__NS3a.marine.group,g__Brevinema,g__Bilophila,g__HT002,g__Achromobacter,g__Sutterella,g__S5.A14a,g__Nautella,g__Mucispirillum,g__Rhodococcus,g__Latilactobacillus,g__Thioalkalispira.Sulfurivermis,g__Helicobacter,g__Clostridium.sensu.stricto.1,g__UCG.003,g__Arenimonas,g__Hymenobacter,g__MND1,g__Streptobacillus,g__Candidatus.Nucleicultrix,g__Bulleidia,g__Edaphobaculum
SRR5385030,PRJNA377739,COPD_Stable,0.432434375,0.006985048,0.00080225,0,0,0,0.215503929,0.052283873,0,0.014494578,0.018406799,0.007159997,0.006462075,0,0,0,0.003220832,0.015554649,0.000793994,0.001665815,0,0,0.018180783,0.001772678,0,0.006754835,0,0,0.002594694,0.001326769,0,0,0.000213059,0,0,0.002728648,0,0,0.000981902,0.000490935,0,0,0,0,0,0.000722134,0.0159884,0.000146365,0.009297754,0,0.012641556,0.00775458,0,0.001455911,0.003874007,0.003168828,0.001442041,0.00025162,0,0,0,0,0.000383614,0.000206159,0,0.000427765,0.000515503,0,0,0.000349544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385031,PRJNA377739,COPD_Stable,0.104399429,0.013615774,0,0,0,0,0.0790293,0.032588981,0,0.004694858,0.034590172,0.007455407,0.106101512,0,0,0,0.000148126,0.088019497,0.001186937,0.007486622,0,0,0.018034488,0.125138798,0,0.008635678,0,0,0.00395215,0.007763169,0,0,0,0,0,0.000297441,0,0,0.000516596,0.002587697,0,0,0,0,0,0.003540462,0.019605835,0.013024749,0.040324011,0,0.031046973,0.003142633,0.021037444,0.001089718,0.001137877,0.008514607,0.000685787,0,0,0,0.001334774,0,0.000182942,0,0,0,0,0,0.000324115,0.011367426,0.00033567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385032,PRJNA377739,COPD_Stable,0.545584453,0.000258089,0.00361773,0,0,0,0.346268976,0.001574979,0.000249309,0.041795651,0,0,0.011120324,0,0,0,0,0,0,0,0,0,0.00038797,0,0,0,0,0,0,0,0,0,0,0,0,0.000876081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006989355,0,0.003473129,0.002553811,0,0.001178423,0,0,0.002436296,0,0,0,0,0,0,0.00062497,0,0.000439152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385033,PRJNA377739,COPD_Stable,0.034524182,0.001679084,0.000119762,0,0,0,0.375141017,0.085472584,0,0.005238813,0.0502467,0,0.001356426,0,0,0.001210419,0,0.035699067,0,0,0,0,0.00260844,0.140798702,0,0.000531639,0,0,0.00211241,0,0,0,0.000515364,0,0,0,0,0,0.00025015,0.000531622,0,0,0,0,0,0.000179589,0.034564711,0.036195909,0.0017414,0,0.000829803,0.000646823,0.001938294,0,9.50E-05,0.002558814,9.50E-05,0,0,0,0,0,0.000188972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385034,PRJNA377739,COPD_Stable,0.440482988,0.013809986,0.000126711,0,0,0,0.15262642,0.011991212,0,0.066089613,0.020571312,0.024555457,0.006662477,0,0,7.79E-05,0,0.014078829,0.000318268,0.014671173,0,0,0.010364655,0.00195059,0,0.002938754,0,0,0.001544344,0.004735203,0.000315246,0,0,0,0.000164316,0.00118817,0,0,0.000229304,0.00162436,0,0,0,0,0,0.000212931,0.000948398,0.017479008,0.00533753,0,0.001117657,0.011825142,0.007531949,0.004103701,0.003137903,0.000863576,0.001558625,0,0,0.000132649,0.001293343,0,0.000716892,0,0.000492668,0,0,0,0.000306586,0,0.000283653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385035,PRJNA377739,COPD_Stable,0.53162183,0,0,0,0,0,0.200347787,0.068298226,0,0.020771617,0.00104438,0,0.000288284,0,0,0.00327606,0,0,0.009562707,0.030467225,0,0,0.00380935,0.000763252,0,0.020399185,0,0,0,0,0,0,0,0,0.000277401,0,0,0,0,0,0,0,0,0,0,0,0.001651681,0.000386381,0,0,0.001482646,0.00058577,0,0.000387023,0.00030523,0,0.000409154,0,0,0,0,0,0.000385384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385036,PRJNA377739,COPD_Stable,0.159515782,0.020647201,0,0,0,0,0.20556478,0.016013632,0,0.039429099,0.067577001,0.062697561,0.078957953,0,0,0.001436937,0.003061728,0.00211861,0.0031018,0.003017218,0,0,0.048969342,0.011975062,0,0.021608885,0,0,0.005335831,0.001151239,0,0,0,0,0,0,0,0,0.002720555,0.000312735,0,0,0,0,0,0.000294059,0.000534653,0.002634841,0.006930523,0,0.000154553,0.00047398,0.00105908,7.88E-05,0.000179981,0.000219292,6.95E-05,0,0,0,0,0,0.000267977,0,0,0,0,0,0.000106318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385037,PRJNA377739,COPD_Stable,0.116604118,0.0122407,0,0,0,0,0.420826525,0.216015281,0,0.005130662,0.016886818,0.000429202,0.007635969,0,0,0.001258344,0.001420253,0.03411388,0,0.001041522,0,0,0.000513552,0.003579335,0,0.000409662,0,0,0.001458552,0,0,0,0.000601415,0,0,0.001178245,0,0,0.000686627,0.003468203,0,0,0,0,0,0.005106804,0.005129756,0.024163311,0.001397559,0,0.001698391,0.001890997,0.004572477,0.001716472,0.000625615,0.000659286,0.000202826,0.008685985,0,0,0.000934339,0.000145869,0,0.001951118,0,0,0.00011421,0,0,0,0.000682817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385038,PRJNA377739,COPD_Stable,0.034975909,0.001430735,0.002480478,0,0,0,0.035320797,0.004176294,0.466536358,0.003645996,0.003732795,0.004705912,0.003222031,0,0,0,0.000500462,0,0.000341917,0,0,0,0.007706744,0.013191271,0,0.000233051,0,0,0.000347095,0.000304501,0,0,0,0,0,0.000813947,0,0,0,0,0,0,0,0,0,0,0.000616073,0.003120595,0.001887742,0,0,0.00573639,0.000490607,0.00358413,0.004027031,0,0.002023913,0,0,0,0.000117128,0.000102864,0,0,0,0,0,0.000229113,0.000661247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385039,PRJNA377739,COPD_Stable,0.264454626,0.004996402,0.00223741,0,0,0,0.332861934,0.090457702,0.005134745,0.008986284,0,0,0,0,0,0,0,0,0,0,0,0,0.001265662,0,0,0,0,0,0,0.001041345,0,0,0.009377953,0,0,0.009732866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033976124,0,0.015576174,0.012070597,0,0.010825479,0.00282846,0,0,0,0,6.18E-05,0,0.005841185,0,0.006773487,0,0.006845984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385040,PRJNA377739,COPD_Stable,0.744103235,0.00235544,0.00011393,0,0,0,0.027230618,0.000653315,0,0.010791597,0.004370624,0.002201964,0.001228037,0,0,0,0.000218358,4.89E-05,0.000180155,0,0,0,0.033560061,0.00481887,0,0.001732059,0,0,0,0,0,0,0,0,0,0,0,0,0.000158985,0,0,0,0,0,0,0,0.002934516,0,0.005967857,0,0,0.000598731,0,0.000290868,0.000103254,0,0.000328565,0,8.79E-05,0,0,0,0,0,0,7.07E-05,7.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385041,PRJNA377739,COPD_Stable,0.141786305,0.009641641,0.000108551,0,0,0,0.19007126,0.269782253,0,0.011230474,0.009879159,0.006958805,0.009202262,0,0,0.007063766,0.00271729,0.004372086,0.005269452,0,0,0,0.025767544,0.062103363,0,0,0,0,0.004744556,0,0,0,0,0,0,0.000358723,0,0,0.001124604,0,0,0,0,0,0,0,0.005088595,0.000101272,0,0,0,0.001309733,0,0.00056302,0.000880086,0,0.00014462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385042,PRJNA377739,COPD_Stable,0.15310377,0.003311195,0.001544066,0,0,0,0.356973944,0.001095825,0,0.002343411,0,0,0.000222755,0,0,0,0.002688682,0,0,0,0,0,0,0,0,0,0,0,0.005224645,0,0,0,0.000614088,0,0,0.004457878,0,0,0.002943279,0,0,0,0,0,0,0,0.017585473,0,0,0,0,0.004969669,0,0.001970503,0.001385756,0,0.001496587,0,0,0,0,0,0.001330521,0,0.001094018,0,0.000396418,0,0.000233126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385043,PRJNA377739,COPD_Stable,0.11066038,0.017858376,0,0,0,0,0.242113336,0.155403383,0,0.015152994,0.006996,0.013114664,0.006272481,0,0,0.002212378,0,0.003626057,0.001822191,0.029845456,0,0,0.0345414,0.035924281,0,0.007977644,0,0,0.004648685,0.000564571,0,0,0,0,0,0.00369928,0,0,0.001521449,0,0,0,0,0,0,0,0.002466831,0.008798861,0.000435828,0,0.00136135,0.002957397,0.00262016,0.001727995,0.000997743,0.000499645,0.000794262,0,0.000221299,0,0,0,0.0004713,0.000230431,0,0,0,0,0.000881468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385044,PRJNA377739,COPD_Stable,0.425630637,0.018619374,0,0,0,0,0.183878757,0.05720968,0,0.004631064,0.000983311,0,0,0,0,0.00010936,0,0,0,0.007879028,0,0,0.005262117,0.000130478,0,0.001198924,0,0,0.006468166,0.001459555,0,0,0.000315333,0,0.000454921,0.00245185,0,0,0.000733338,0,0,0,0,0,0,0,0.000949171,0.002833864,0.011099481,0,0.000752172,0.02454531,0.000102228,0.015563238,0.015654624,0,0.008233589,0,0,0,0,0,0,0.000305297,0,0,0.001337479,0,0.001430972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5385045,PRJNA377739,COPD_Stable,0.112820405,0.000565998,0.001910828,0,0,0,0.004948065,0.005069737,0,0.000855489,0.001583644,0.000221465,0.01677833,0,0,0,0,0.000521992,0,0,0,0,0,0.000345663,0,0,0,0,0.000377119,0,0,0,0,0,0.000493101,0.000175463,0,0,0,0,0,0,0,0,0,0,0.000265367,0.000321132,0,0,0,0.001127437,0,0.000323424,0.00052781,0,0.00043082,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
